Significant	-Log(P-value)	Difference	Protein IDs	Majority protein IDs	Protein names	Gene names	id	Symbol color	Symbol type	Symbol size	Show label	Only identified by site	Reverse	Potential contaminant	KRAS interactome	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	LFQ intensity 13	LFQ intensity 14	LFQ intensity 15	LFQ intensity 31	LFQ intensity 32	LFQ intensity 33
	0.42189130996868	-1.230406443278	O00443;A0A0C4DGF9;O00443-2	O00443	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha	PIK3C2A	1352	Color2 [A=255, R=169, G=169, B=169]	1	4					effector-class 2	12	12	12	9	9	9	190.68	0	15.177	2589000000	38	23.0713481903076	24.0745544433594	23.8705139160156	23.9202537536621	23.3517818450928	20.0531616210938
	1.14961256171106	-0.65528678894043	O14936-3;O14936-4;Q5JS72;O14936-5	O14936-3	Peripheral plasma membrane protein CASK	CASK	1397	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	52	52	1	54.6	54.6	1.8	102.11	0	323.31	48898000000	879	28.0754623413086	27.99534034729	27.7826309204102	27.7522583007813	27.2585372924805	26.8767776489258
	0.150215071785781	-0.0824489593505859	O43491;Q6R5J7;E9PN54	O43491	Band 4.1-like protein 2	EPB41L2	1466	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	69	69	0	69.3	69.3	0	112.59	0	323.31	190000000000	1760	29.8141498565674	29.583589553833	29.4837951660156	29.8264770507813	29.2105751037598	29.5971355438232
	1.22035101063994	-0.642714818318684	O43707;O43707-2;F5GXS2;O43707-3;K7EJH8;Q08043;A0A087WSZ2;F6THM6;K7EP19	O43707	Alpha-actinin-4	ACTN4	1474	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	102	102	41	82.8	82.8	35.6	104.85	0	323.31	489000000000	3117	31.2691898345947	31.4510078430176	32.0827445983887	30.9504642486572	30.9981288909912	30.9262046813965
	1.52763519906516	-0.721461613972981	O60245;O60245-2	O60245	Protocadherin-7	PCDH7	1495	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	22	22	14	21.4	21.4	12.9	116.07	0	323.31	17296000000	400	26.4445533752441	26.3417224884033	26.7371196746826	26.0983448028564	25.4645404815674	25.7961254119873
	1.15555368397896	-0.815629959106445	O94887;O94887-3;O94887-2;C9JWM9;C9JVQ5;H7C3E4	O94887	FERM, RhoGEF and pleckstrin domain-containing protein 2	FARP2	1625	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	17	17	13	21.9	21.9	16.1	119.89	0	182.37	7551500000	185	25.3597450256348	25.489990234375	25.3053913116455	25.2235774993896	24.2184505462646	24.2662086486816
	0.381468538216501	-0.90435791015625	O95197-7;O95197-2;O95197;O95197-4	O95197-7	Reticulon-3	RTN3	1642	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	3	3	1	3.4	3.4	2	100.82	0	16.9	2081100000	67	23.992826461792	22.9845237731934	22.3866920471191	23.3543395996094	20.4864139556885	22.8102149963379
	0.679451818486178	-0.489582061767578	P01889;F6U0H7;Q31610;P30486	P01889	HLA class I histocompatibility antigen, B-7 alpha chain;HLA class I histocompatibility antigen, B-81 alpha chain;HLA class I histocompatibility antigen, B-48 alpha chain	HLA-B	1721	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	18	15	3	57.7	44.8	9.4	40.46	0	125.98	12351000000	217	26.3429946899414	25.846851348877	25.3576316833496	25.6839427947998	25.2008628845215	25.1939258575439
	0.848870998084592	-0.539177576700848	Q5JP53;P07437;A6NNZ2;Q9H4B7	Q5JP53	Tubulin beta chain	TUBB	1786	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	35	8	4	68.3	21.4	10.1	47.766	0	323.31	194000000000	513	28.9663391113281	29.803258895874	29.8430805206299	29.1394367218018	28.960578918457	28.8951301574707
+	1.94244800293101	2.93020566304525	Q96II5;P10398;P10398-2	Q96II5	Serine/threonine-protein kinase A-Raf	ARAF	1833	Color2 [A=255, R=169, G=169, B=169]	1	4					effector-class 1	12	9	8	22.2	16.9	15.4	67.925	0	68.758	3223700000	96	21.1269054412842	22.1279544830322	19.8685874938965	23.7746486663818	24.0312843322754	24.1081314086914
	1.27441372117905	-0.628864288330078	P17301	P17301	Integrin alpha-2	ITGA2	1925	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	23	23	3	24.8	24.8	4.5	129.29	0	144.47	12256000000	255	26.1324768066406	25.85569190979	25.7898235321045	25.5703372955322	25.4282875061035	24.8927745819092
	0.957198100803888	-0.323855717976887	P24666;G5E9R5;P24666-4;F2Z2Q9;P24666-3	P24666	Low molecular weight phosphotyrosine protein phosphatase	ACP1	2005	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	6	6	3	41.1	41.1	19.6	18.042	0	10.893	2902600000	40	23.7111434936523	23.80784034729	24.1407871246338	23.3867969512939	23.6153774261475	23.6860294342041
	0.112297035376615	0.0872459411621094	P27635;X1WI28;B8A6G2;A6QRI9	P27635	60S ribosomal protein L10	RPL10	2038	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	19	19	2	61.2	61.2	13.6	24.604	0	125.54	36774000000	428	27.1699733734131	27.3399410247803	26.7666091918945	26.8574485778809	27.6113300323486	27.0694828033447
	0.603485648099654	0.786515553792317	P30101	P30101	Protein disulfide-isomerase A3	PDIA3	2068	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	20	20	14	44	44	32.5	56.782	0	277.86	8084700000	183	22.4047317504883	23.8510036468506	24.1952781677246	23.9082069396973	24.5980415344238	24.3043117523193
	0.144140854906333	0.142395655314129	P31946-2	P31946-2	14-3-3 protein beta/alpha;14-3-3 protein beta/alpha, N-terminally processed	YWHAB	2095	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	13	8	1	61.1	47.5	3.7	27.85	0	323.31	7449200000	129	25.3012790679932	24.8207988739014	24.0910358428955	24.7053546905518	25.0631160736084	24.8718299865723
	0.507245205095603	1.21039772033691	P35580;P35580-3;P35580-5;P35580-4;E7ERA5	P35580	Myosin-10	MYH10	2125	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	201	172	3	76	69.4	0.7	229	0	323.31	358000000000	3395	31.312084197998	30.5949478149414	28.3214797973633	30.2360343933105	31.8982543945313	31.7254161834717
	0.425424317221909	0.325935363769531	P42166	P42166	Lamina-associated polypeptide 2, isoform alpha;Thymopoietin;Thymopentin	TMPO	2185	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	47	47	33	75.4	75.4	54.3	75.491	0	323.31	44374000000	833	27.5659446716309	26.8892517089844	26.5731143951416	27.0628089904785	27.5614356994629	27.381872177124
	0.294296523361658	0.136687596638996	P42167;G5E972;P42167-2;P42167-3;H0YJH7	P42167	Lamina-associated polypeptide 2, isoforms beta/gamma;Thymopoietin;Thymopentin	TMPO	2186	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	26	12	12	60.6	28.4	28.4	50.67	0	91.863	12112000000	176	25.1669120788574	24.7476558685303	25.1103630065918	24.9651679992676	25.408727645874	25.0610980987549
	0.217945447320336	0.532597223917644	P46013	P46013	Antigen KI-67	MKI67	2218	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	101	101	9	42.7	42.7	5.5	358.69	0	323.31	42271000000	899	28.1635570526123	27.6495189666748	25.6447143554688	26.5751934051514	28.3784446716309	28.1019439697266
	0.951065022224938	-0.470026016235352	P46939;P46939-2;P46939-4;Q5T097;P46939-3;A0A0D9SG57;A0A0A0MSM3;Q5JT45;Q5SYY2;Q5T098;Q4G0X0;REV__Q5VTR2	P46939	Utrophin	UTRN	2234	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	137	137	128	45.4	45.4	42.1	394.46	0	323.31	88493000000	1984	28.9660377502441	28.636302947998	28.5540962219238	28.5997791290283	27.9299335479736	28.216646194458
	0.235951531180512	0.268255233764648	P58107	P58107	Epiplakin	EPPK1	2397	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	62	62	2	51.3	51.3	0.6	555.61	0	323.31	22765000000	620	26.2168960571289	25.9911403656006	26.5404224395752	27.3096466064453	25.8914089202881	26.3521690368652
	0.911965497317357	0.608400344848633	Q06787-8;Q06787-5;Q06787-9;Q06787-3;Q06787	Q06787-8	Fragile X mental retardation protein 1	FMR1	2619	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	11	10	2	24.2	22.9	3.4	66.245	0	100.86	2497500000	76	23.4124794006348	23.6568737030029	22.860013961792	23.6017284393311	23.854528427124	24.2983112335205
	1.04396823737968	-0.877218246459961	Q13009;Q13009-2;A0A1B0GW57;H7C079	Q13009	T-lymphoma invasion and metastasis-inducing protein 1	TIAM1	2678	Color2 [A=255, R=169, G=169, B=169]	1	4					effector-class 6	12	12	12	9.6	9.6	9.6	177.51	0	27.546	8382000000	111	24.5063972473145	25.4139976501465	24.9700489044189	24.6003112792969	24.0807456970215	23.5777320861816
	0.260977484984242	0.228783925374348	Q13085;Q13085-4;Q13085-2;Q59FY4;A0A0C4DGT1;A0A087WWN5;S4R3S7;A0A087X2F8;A0A087X126;A0A087WYK6;A0A087WYS8	Q13085	Acetyl-CoA carboxylase 1;Biotin carboxylase	ACACA	2688	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	187	187	7	72.8	72.8	3.7	265.55	0	323.31	581000000000	5134	30.2312335968018	30.1048717498779	30.6685619354248	31.1557502746582	30.1421184539795	30.3931503295898
	0.0134656264763777	-0.0138880411783866	Q13492;Q13492-5;Q13492-2;Q13492-3;Q13492-4;H0YCY1;E9PJT1;E9PKP6;E9PK13;E9PLJ8;E9PI56;E5RK51;E5RHK9;E5RFC6;E5RFU0;E5RIJ5;O60641-3;O60641-4;E5RGY9;E9PDG8;O60641	Q13492	Phosphatidylinositol-binding clathrin assembly protein	PICALM	2733	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	8	8	6	17.2	17.2	14.7	70.754	0	131.37	2032400000	86	22.5514507293701	22.9894180297852	23.2408466339111	22.5887508392334	23.4606399536133	22.6906604766846
	1.30799351265299	-0.649576187133789	Q14247;H0YCD9;H0YEV2	Q14247	Src substrate cortactin	CTTN	2789	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	75	75	7	79.6	79.6	8.7	61.585	0	323.31	258000000000	2163	29.9634761810303	30.2609157562256	30.6288833618164	29.8891925811768	29.5600872039795	29.4552669525146
	1.25360886575814	0.820606231689453	Q15154;A6NNN6;Q15154-2;H0YBA1	Q15154	Pericentriolar material 1 protein	PCM1	2862	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	34	34	1	20	20	1.3	228.53	0	323.31	11713000000	336	25.2929859161377	24.6348361968994	24.5737495422363	25.8641967773438	25.2475700378418	25.8516235351563
	0.449304081528333	0.188769658406578	Q2M2I8;Q2M2I8-2;E9PG46	Q2M2I8	AP2-associated protein kinase 1	AAK1	2945	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	6	6	6	10.3	10.3	10.3	103.88	0	64.125	1640800000	48	23.1285839080811	22.7316303253174	22.5530452728271	22.8745708465576	23.0794124603271	23.0255851745605
	1.45766531553547	1.04470507303874	Q32MZ4-3;Q32MZ4-2;Q32MZ4;C9JTC6	Q32MZ4-3	Leucine-rich repeat flightless-interacting protein 1	LRRFIP1	2952	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	18	18	15	34.2	34.2	27.5	82.688	0	323.31	7454500000	191	24.8991985321045	24.435489654541	23.7746486663818	25.434440612793	25.2928104400635	25.5162010192871
	0.151583971812331	-0.0679365793863944	Q5SYE7-2;Q5SYE7;E9PAK2	Q5SYE7-2	NHS-like protein 1	NHSL1	3027	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	16	16	15	15.1	15.1	14	170.47	0	323.31	6439100000	196	24.9549121856689	24.8060703277588	24.9411849975586	24.7657737731934	24.5946846008301	25.1378993988037
	1.81960629906104	0.594121932983398	Q60FE5;A0A087WWY3	Q60FE5		FLNA	3077	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	203	203	2	71.6	71.6	0.6	278.22	0	323.31	939000000000	6134	31.7706928253174	31.3319149017334	31.34202003479	32.0751419067383	32.1077117919922	32.0441398620605
	0.248427064605654	-0.201625823974609	Q7Z460	Q7Z460	CLIP-associating protein 1	CLASP1	3212	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	24	24	1	21.5	21.5	1.4	169.45	0	151.34	4891500000	157	24.0765933990479	24.2732696533203	24.1280975341797	23.9742126464844	24.496374130249	23.4024963378906
	0.629298990593644	1.28326161702474	Q7Z7K6;Q7Z7K6-2	Q7Z7K6	Centromere protein V	CENPV	3231	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	7	7	1	37.8	37.8	8.7	29.946	0	122.14	2200000000	46	22.476053237915	22.1700191497803	20.1457233428955	21.8005714416504	23.6470222473145	23.1939868927002
	2.22163194460672	-0.575070063273113	S4R3V8;Q86X29-6;Q86X29-5;Q86X29-4;Q86X29;Q86X29-2;M0R1W9;M0QZL9	S4R3V8	Lipolysis-stimulated lipoprotein receptor	LSR	3268	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	30	30	2	46.4	46.4	4.3	66.175	0	323.31	94544000000	876	28.8015327453613	28.8709125518799	29.1515846252441	28.3571624755859	28.3457469940186	28.3959102630615
	0.176540406349451	-0.0566832224528007	Q8NC51;Q8NC51-3	Q8NC51	Plasminogen activator inhibitor 1 RNA-binding protein	SERBP1	3385	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	18	18	1	46.8	46.8	3.7	44.965	0	323.31	19170000000	288	25.9214115142822	25.9221153259277	26.2591667175293	25.8971920013428	26.0595321655273	25.9759197235107
	2.35030914347803	-0.575702031453453	Q96L92-3;Q96L92;A0A0C4DFU6;Q96L92-2;H7C603;C9JSM2;O60759-2;O60759	Q96L92-3	Sorting nexin-27	SNX27	3671	Color2 [A=255, R=169, G=169, B=169]	1	4					effector-class 6	11	11	11	31.4	31.4	31.4	59.81	0	19.53	3109800000	105	23.9375972747803	23.853385925293	24.0079574584961	23.2474250793457	23.2906684875488	23.5337409973145
	0.194056854328912	-0.175820032755535	Q96P48-3;Q96P48;E7EU13;Q96P48-7;Q96P48-2;Q96P48-4;Q96P48-1;A0A0A0MSJ2;Q96P48-5;F5GWN4;F8WBT0;H0YGD1;F5GWQ2	Q96P48-3	Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1	ARAP1	3686	Color2 [A=255, R=169, G=169, B=169]	1	4					effector-class 7	9	9	9	8.5	8.5	8.5	160.99	0	13.514	2775300000	51	23.3567600250244	23.5632553100586	23.3085536956787	23.6788482666016	23.453498840332	22.5687618255615
	1.80982322878905	-0.690066655476887	Q9BZL4-3;Q9BZL4-4;K7EL81;Q9BZL4-5	Q9BZL4-3	Protein phosphatase 1 regulatory subunit 12C	PPP1R12C	3867	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	17	17	1	28.3	28.3	1.8	84.681	0	112.11	2910200000	78	24.2029190063477	23.7177467346191	23.9585456848145	23.2718467712402	23.1003398895264	23.436824798584
	1.19364066034674	-0.530094782511394	Q9UJU6-2;B4DDD6;Q9UJU6-6;Q9UJU6-4	Q9UJU6-2	Drebrin-like protein	DBNL	4238	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	26	26	0	64.5	64.5	0	48.294	0	323.31	41094000000	493	27.3996639251709	27.4669990539551	27.6618690490723	27.0049610137939	26.6324253082275	27.3008613586426
	1.24464985255353	-0.524259567260742	Q9UQB8-2;Q9UQB8;Q9UQB8-3;Q9UQB8-5;Q9UQB8-4;Q9UQB8-6;I3L3C6;I3L3C5	Q9UQB8-2	Brain-specific angiogenesis inhibitor 1-associated protein 2	BAIAP2	4312	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	32	32	2	65.4	65.4	5.1	59.013	0	323.31	27681000000	554	26.9694995880127	27.1793060302734	27.2126178741455	26.3044166564941	26.9321327209473	26.552095413208
	2.16984241552775	-0.553942998250324	Q9Y2J2-2;Q9Y2J2;A0A0A0MRA8;A8K968;A0A0A0MSA4;Q9Y2J2-3;A0A1B0GTF8;A0A0J9YY18;A0A0J9YW31;A0A0J9YW26;J3KT37;A0A0J9YWE1;A0A0J9YWS4;A0A0J9YWN0;J3QS83;J3QS55;J3QR33;J3KS70;J3QKK4;J3KRD1;J3QKY2;J3QRQ6;J3QLU5	Q9Y2J2-2	Band 4.1-like protein 3;Band 4.1-like protein 3, N-terminally processed	EPB41L3	4342	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	57	51	5	69.8	67.3	6.4	96.513	0	323.31	117000000000	1445	29.4936580657959	29.3302268981934	29.1616859436035	28.87229347229	28.7326946258545	28.7187538146973
	0.960891797133179	0.387169520060223	Q9Y4G8;H0Y8N8;H0Y8H7	Q9Y4G8	Rap guanine nucleotide exchange factor 2	RAPGEF2	4394	Color2 [A=255, R=169, G=169, B=169]	1	4					effector-class 9	13	12	12	14.9	14.1	14.1	167.41	0	33.689	1809400000	89	22.3119659423828	22.5134506225586	22.1369609832764	23.0161094665527	22.5624408721924	22.5453357696533
	1.73217211808279	-1.00952339172363	A0A087X1N8;A0A024QZX5;P35237	A0A087X1N8	Serpin B6	SERPINB6	2	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	3	3	3	9.4	9.4	9.4	44.822	0	11.444	875860000	56	22.1021995544434	23.0009956359863	22.6422710418701	21.5182590484619	21.6296977996826	21.5689392089844
