Significant	-Log(P-value)	Difference	Protein IDs	Majority protein IDs	Protein names	Gene names	id	Symbol color	Symbol type	Symbol size	Show label	Only identified by site	Reverse	Potential contaminant	KRAS interactome	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	LFQ intensity 13	LFQ intensity 14	LFQ intensity 15	LFQ intensity 22	LFQ intensity 23	LFQ intensity 24
	0.0410814133087521	-0.0487117767333984	P31946-2	P31946-2	14-3-3 protein beta/alpha;14-3-3 protein beta/alpha, N-terminally processed	YWHAB	2095	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	13	8	1	61.1	47.5	3.7	27.85	0	323.31	7449200000	129	25.3012790679932	24.8207988739014	24.0910358428955	25.0806655883789	24.5395488739014	24.4467639923096
	0.023099057649331	-0.0660896301269531	P35580;P35580-3;P35580-5;P35580-4;E7ERA5	P35580	Myosin-10	MYH10	2125	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	201	172	3	76	69.4	0.7	229	0	323.31	358000000000	3395	31.312084197998	30.5949478149414	28.3214797973633	29.7223739624023	29.6621398925781	30.6457290649414
	0.253242013104486	0.238082885742188	P42166	P42166	Lamina-associated polypeptide 2, isoform alpha;Thymopoietin;Thymopentin	TMPO	2185	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	47	47	33	75.4	75.4	54.3	75.491	0	323.31	44374000000	833	27.5659446716309	26.8892517089844	26.5731143951416	27.4769191741943	26.7849407196045	27.4806995391846
	0.469334948626884	0.146458943684895	P42167;G5E972;P42167-2;P42167-3;H0YJH7	P42167	Lamina-associated polypeptide 2, isoforms beta/gamma;Thymopoietin;Thymopentin	TMPO	2186	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	26	12	12	60.6	28.4	28.4	50.67	0	91.863	12112000000	176	25.1669120788574	24.7476558685303	25.1103630065918	25.1016540527344	25.1513175964355	25.2113361358643
	0.00797136065307169	0.024901072184246	P46013	P46013	Antigen KI-67	MKI67	2218	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	101	101	9	42.7	42.7	5.5	358.69	0	323.31	42271000000	899	28.1635570526123	27.6495189666748	25.6447143554688	26.7477836608887	26.2731094360352	28.5116004943848
	0.501241908664351	-0.176140467325844	P46939;P46939-2;P46939-4;Q5T097;P46939-3;A0A0D9SG57;A0A0A0MSM3;Q5JT45;Q5SYY2;Q5T098;Q4G0X0;REV__Q5VTR2	P46939	Utrophin	UTRN	2234	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	137	137	128	45.4	45.4	42.1	394.46	0	323.31	88493000000	1984	28.9660377502441	28.636302947998	28.5540962219238	28.6839485168457	28.5628547668457	28.3812122344971
	0.870824619777279	0.317026774088543	P58107	P58107	Epiplakin	EPPK1	2397	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	62	62	2	51.3	51.3	0.6	555.61	0	323.31	22765000000	620	26.2168960571289	25.9911403656006	26.5404224395752	26.4782619476318	26.6742477416992	26.5470294952393
	0.388796692082453	0.25592041015625	Q06787-8;Q06787-5;Q06787-9;Q06787-3;Q06787	Q06787-8	Fragile X mental retardation protein 1	FMR1	2619	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	11	10	2	24.2	22.9	3.4	66.245	0	100.86	2497500000	76	23.4124794006348	23.6568737030029	22.860013961792	23.8514804840088	23.3678646087646	23.477783203125
	0.115401276212067	-0.0849088033040353	Q13009;Q13009-2;A0A1B0GW57;H7C079	Q13009	T-lymphoma invasion and metastasis-inducing protein 1	TIAM1	2678	Color2 [A=255, R=169, G=169, B=169]	1	4					effector-class 6	12	12	12	9.6	9.6	9.6	177.51	0	27.546	8382000000	111	24.5063972473145	25.4139976501465	24.9700489044189	24.8823165893555	24.7850646972656	24.9683361053467
	0.101566287997035	0.0907643636067696	Q13085;Q13085-4;Q13085-2;Q59FY4;A0A0C4DGT1;A0A087WWN5;S4R3S7;A0A087X2F8;A0A087X126;A0A087WYK6;A0A087WYS8	Q13085	Acetyl-CoA carboxylase 1;Biotin carboxylase	ACACA	2688	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	187	187	7	72.8	72.8	3.7	265.55	0	323.31	581000000000	5134	30.2312335968018	30.1048717498779	30.6685619354248	30.9004516601563	30.4180011749268	29.9585075378418
	1.17355619672557	1.02174313863118	Q13492;Q13492-5;Q13492-2;Q13492-3;Q13492-4;H0YCY1;E9PJT1;E9PKP6;E9PK13;E9PLJ8;E9PI56;E5RK51;E5RHK9;E5RFC6;E5RFU0;E5RIJ5;O60641-3;O60641-4;E5RGY9;E9PDG8;O60641	Q13492	Phosphatidylinositol-binding clathrin assembly protein	PICALM	2733	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	8	8	6	17.2	17.2	14.7	70.754	0	131.37	2032400000	86	22.5514507293701	22.9894180297852	23.2408466339111	23.236255645752	24.3109817504883	24.2997074127197
	0.0669656579251202	-0.0907872517903634	Q14247;H0YCD9;H0YEV2	Q14247	Src substrate cortactin	CTTN	2789	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	75	75	7	79.6	79.6	8.7	61.585	0	323.31	258000000000	2163	29.9634761810303	30.2609157562256	30.6288833618164	30.7413368225098	30.498384475708	29.3411922454834
	1.08831292126044	0.710595448811848	Q15154;A6NNN6;Q15154-2;H0YBA1	Q15154	Pericentriolar material 1 protein	PCM1	2862	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	34	34	1	20	20	1.3	228.53	0	323.31	11713000000	336	25.2929859161377	24.6348361968994	24.5737495422363	25.9209117889404	25.22438621521	25.4880599975586
	0.604351727718219	-0.604179382324219	Q2M2I8;Q2M2I8-2;E9PG46	Q2M2I8	AP2-associated protein kinase 1	AAK1	2945	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	6	6	6	10.3	10.3	10.3	103.88	0	64.125	1640800000	48	23.1285839080811	22.7316303253174	22.5530452728271	21.3918743133545	22.7625751495361	22.4462718963623
	0.321766703679231	0.316687266031902	Q32MZ4-3;Q32MZ4-2;Q32MZ4;C9JTC6	Q32MZ4-3	Leucine-rich repeat flightless-interacting protein 1	LRRFIP1	2952	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	18	18	15	34.2	34.2	27.5	82.688	0	323.31	7454500000	191	24.8991985321045	24.435489654541	23.7746486663818	24.9227046966553	24.2108173370361	24.9258766174316
	0.279698680786892	-0.154431660970051	Q5SYE7-2;Q5SYE7;E9PAK2	Q5SYE7-2	NHS-like protein 1	NHSL1	3027	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	16	16	15	15.1	15.1	14	170.47	0	323.31	6439100000	196	24.9549121856689	24.8060703277588	24.9411849975586	25.0834674835205	24.8143100738525	24.3410949707031
	0.227349072804589	0.148236592610676	Q60FE5;A0A087WWY3	Q60FE5		FLNA	3077	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	203	203	2	71.6	71.6	0.6	278.22	0	323.31	939000000000	6134	31.7706928253174	31.3319149017334	31.34202003479	31.7523860931396	31.2201461791992	31.916805267334
	1.03536793085452	0.285795847574871	Q7Z460	Q7Z460	CLIP-associating protein 1	CLASP1	3212	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	24	24	1	21.5	21.5	1.4	169.45	0	151.34	4891500000	157	24.0765933990479	24.2732696533203	24.1280975341797	24.3740482330322	24.2903156280518	24.6709842681885
	1.45508607393699	-0.450831095377605	S4R3V8;Q86X29-6;Q86X29-5;Q86X29-4;Q86X29;Q86X29-2;M0R1W9;M0QZL9	S4R3V8	Lipolysis-stimulated lipoprotein receptor	LSR	3268	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	30	30	2	46.4	46.4	4.3	66.175	0	323.31	94544000000	876	28.8015327453613	28.8709125518799	29.1515846252441	28.6173343658447	28.5523376464844	28.3018646240234
	0.300753739531715	0.196849822998047	Q8NC51;Q8NC51-3	Q8NC51	Plasminogen activator inhibitor 1 RNA-binding protein	SERBP1	3385	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	18	18	1	46.8	46.8	3.7	44.965	0	323.31	19170000000	288	25.9214115142822	25.9221153259277	26.2591667175293	26.6011619567871	26.3135433197021	25.7785377502441
	0.740688517074403	-0.475712458292644	Q96L92-3;Q96L92;A0A0C4DFU6;Q96L92-2;H7C603;C9JSM2;O60759-2;O60759	Q96L92-3	Sorting nexin-27	SNX27	3671	Color2 [A=255, R=169, G=169, B=169]	1	4					effector-class 6	11	11	11	31.4	31.4	31.4	59.81	0	19.53	3109800000	105	23.9375972747803	23.853385925293	24.0079574584961	23.6314525604248	23.8514804840088	22.8888702392578
	0.796894641452545	-1.65627543131511	Q96P48-3;Q96P48;E7EU13;Q96P48-7;Q96P48-2;Q96P48-4;Q96P48-1;A0A0A0MSJ2;Q96P48-5;F5GWN4;F8WBT0;H0YGD1;F5GWQ2	Q96P48-3	Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1	ARAP1	3686	Color2 [A=255, R=169, G=169, B=169]	1	4					effector-class 7	9	9	9	8.5	8.5	8.5	160.99	0	13.514	2775300000	51	23.3567600250244	23.5632553100586	23.3085536956787	21.3247566223145	20.3519630432129	23.5830230712891
	1.90837292455887	-0.717911402384438	Q9BZL4-3;Q9BZL4-4;K7EL81;Q9BZL4-5	Q9BZL4-3	Protein phosphatase 1 regulatory subunit 12C	PPP1R12C	3867	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	17	17	1	28.3	28.3	1.8	84.681	0	112.11	2910200000	78	24.2029190063477	23.7177467346191	23.9585456848145	23.2958602905273	23.3611850738525	23.068431854248
	0.46693210899821	-0.397394180297852	Q9UJU6-2;B4DDD6;Q9UJU6-6;Q9UJU6-4	Q9UJU6-2	Drebrin-like protein	DBNL	4238	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	26	26	0	64.5	64.5	0	48.294	0	323.31	41094000000	493	27.3996639251709	27.4669990539551	27.6618690490723	27.616527557373	27.3042602539063	26.4155616760254
	1.18637855312202	-0.513045628865562	Q9UQB8-2;Q9UQB8;Q9UQB8-3;Q9UQB8-5;Q9UQB8-4;Q9UQB8-6;I3L3C6;I3L3C5	Q9UQB8-2	Brain-specific angiogenesis inhibitor 1-associated protein 2	BAIAP2	4312	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	32	32	2	65.4	65.4	5.1	59.013	0	323.31	27681000000	554	26.9694995880127	27.1793060302734	27.2126178741455	26.6454010009766	26.9133071899414	26.263578414917
	1.8211791087336	-0.465012232462566	Q9Y2J2-2;Q9Y2J2;A0A0A0MRA8;A8K968;A0A0A0MSA4;Q9Y2J2-3;A0A1B0GTF8;A0A0J9YY18;A0A0J9YW31;A0A0J9YW26;J3KT37;A0A0J9YWE1;A0A0J9YWS4;A0A0J9YWN0;J3QS83;J3QS55;J3QR33;J3KS70;J3QKK4;J3KRD1;J3QKY2;J3QRQ6;J3QLU5	Q9Y2J2-2	Band 4.1-like protein 3;Band 4.1-like protein 3, N-terminally processed	EPB41L3	4342	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	57	51	5	69.8	67.3	6.4	96.513	0	323.31	117000000000	1445	29.4936580657959	29.3302268981934	29.1616859436035	28.8774509429932	28.9626770019531	28.7504062652588
	1.33941921286064	0.595015207926433	Q9Y4G8;H0Y8N8;H0Y8H7	Q9Y4G8	Rap guanine nucleotide exchange factor 2	RAPGEF2	4394	Color2 [A=255, R=169, G=169, B=169]	1	4					effector-class 9	13	12	12	14.9	14.1	14.1	167.41	0	33.689	1809400000	89	22.3119659423828	22.5134506225586	22.1369609832764	22.6389827728271	23.2454528808594	22.8629875183105
	0.456875577926959	-0.579704284667969	A0A087X1N8;A0A024QZX5;P35237	A0A087X1N8	Serpin B6	SERPINB6	2	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	3	3	3	9.4	9.4	9.4	44.822	0	11.444	875860000	56	22.1021995544434	23.0009956359863	22.6422710418701	22.207649230957	22.7131595611572	21.0855445861816
	0.0778865303446339	0.0583527882893868	Q00341;A0A024R4E5;Q00341-2;H0Y394;H7C0A4;C9JIZ1;C9J5E5;H7C2D1;H7BZC3;C9JZI8;C9JES8;C9JK79;C9JHZ8;C9JHS7;C9JT62;C9JHN6;C9JEJ8;C9JBS3;C9JQ82;C9JMQ6;C9J739;C9JHS9	Q00341	Vigilin	HDLBP	3	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	29	29	29	27.8	27.8	27.8	141.45	0	217.08	15329000000	380	26.0665073394775	25.5529766082764	25.4911518096924	25.9805889129639	25.381856918335	25.9232482910156
	0.555403717429796	-0.218604405721027	A0A024R4M0;P46781;B5MCT8;C9JM19;F2Z3C0;A8MXK4	A0A024R4M0	40S ribosomal protein S9	RPS9	4	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	24	24	24	65.5	65.5	65.5	22.591	0	162.42	74672000000	621	28.2649478912354	28.0379486083984	28.1227760314941	27.8042125701904	27.7230567932129	28.2425899505615
	0.614108981496697	0.381862640380859	A0A024R571;Q9H4M9;C9JC03;C9J2Z4;C9JDQ8;C9JIJ3;C9IZH1	A0A024R571	EH domain-containing protein 1	EHD1	5	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	13	13	8	32.1	32.1	23.2	61.927	0	70.695	4418900000	125	23.8991985321045	24.5218105316162	24.2486553192139	24.209924697876	24.9415435791016	24.6637840270996
