Significant	-Log(P-value)	Difference	Protein IDs	Majority protein IDs	Protein names	Gene names	id	Symbol color	Symbol type	Symbol size	Show label	Only identified by site	Reverse	Potential contaminant	KRAS interactome	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	LFQ intensity 16	LFQ intensity 17	LFQ intensity 18	LFQ intensity 25	LFQ intensity 26	LFQ intensity 27
	0.819852537676494	-1.70239512125651	C9J0J7;G5E9Q6;P35080-2;C9JQ45	C9J0J7	Profilin;Profilin-2	PFN2	566	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	5	5	3	48.4	48.4	30.8	9.8402	0	55.564	2814700000	64	23.825611114502	23.880916595459	24.0179271697998	22.7189388275146	23.5514507293701	20.3468799591064
	0.563292761497178	0.117446899414063	C9J712;P35080;C9J2N0	C9J712	Profilin-2	PFN2	578	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	4	2	2	38.5	20.9	20.9	9.7982	0	3.5087	413820000	14	21.4177684783936	21.1578311920166	21.2667083740234	21.3690643310547	21.5024032592773	21.3231811523438
	1.08136091672792	-0.825789769490562	C9K0J5;Q70E73;Q70E73-9;Q70E73-6;C9J164;Q70E73-5;Q70E73-2;Q70E73-8;Q70E73-7;Q70E73-4;Q70E73-3;Q7Z5R6	C9K0J5	Ras-associated and pleckstrin homology domains-containing protein 1	RAPH1	629	Color2 [A=255, R=169, G=169, B=169]	1	4					effector-class 9	15	15	15	16.7	16.7	16.7	141.18	0	126.82	4537200000	159	25.1852550506592	25.2667083740234	24.7027683258057	24.4885501861572	24.5862903594971	23.6025218963623
	0.359470417649172	-0.41092809041341	D3DQV9;P78344;H0Y3P2;P78344-2;H0YCH5;H0YEC5;H0YD77;H0YD99;H0YEN8;H0YDC0;H0YCF8;H0YEI7	D3DQV9	Eukaryotic translation initiation factor 4 gamma 2	EIF4G2	699	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	16	16	12	22.9	22.9	17.5	102.33	0	122.56	2578300000	82	23.6991176605225	23.6178455352783	23.1553764343262	22.8590106964111	22.4430370330811	23.9375076293945
	0.570487675546048	0.316962560017902	E9PCH4;Q8TEU7;Q8TEU7-4;Q8TEU7-5;Q8TEU7-3;D6RE77;B7Z7Y1;Q8TEU7-2;Q8TEU7-6	E9PCH4	Rap guanine nucleotide exchange factor 6	RAPGEF6	806	Color2 [A=255, R=169, G=169, B=169]	1	4					effector-class 9	15	15	14	13.7	13.7	13.7	185.19	0	88.061	2697800000	129	23.0828914642334	22.9778156280518	23.6151523590088	23.7611141204834	23.6073837280273	23.2582492828369
	2.07566350862841	-1.04461860656738	Q05682-5;E9PGZ1	Q05682-5		CALD1	830	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	25	25	0	49.4	49.4	0	61.212	0	323.31	14633000000	312	26.2564697265625	26.2542533874512	25.8802623748779	25.2400894165039	25.2823486328125	24.734691619873
	0.39412786025653	-0.313629150390625	E9PHY5;O43491-4;E9PK52;O43491-3;E9PII3;O43491-2;E9PRG1;E9PIG0;E9PQD2;E9PJP4;E9PQN0	E9PHY5	Band 4.1-like protein 2	EPB41L2	839	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	63	2	0	67.3	1.4	0	104.36	0	104.61	9218100000	89	25.5458068847656	25.2840099334717	25.3246765136719	25.4913349151611	25.2930908203125	24.4291801452637
+	2.53058665975037	-0.900829950968422	E9PKC0;Q6IQ23;E9PL74	E9PKC0	Pleckstrin homology domain-containing family A member 7	PLEKHA7	853	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	28	28	0	29.8	29.8	0	144.42	0	148.5	9753400000	347	25.910816192627	25.8866729736328	25.824275970459	25.2117462158203	24.9700489044189	24.7374801635742
	0.00958322807399945	0.0157546997070313	F1T0I1	F1T0I1		SEC16A	891	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	56	56	0	36.8	36.8	0	249.48	0	323.31	37245000000	890	26.5984668731689	26.6757297515869	27.4584980010986	27.2648124694824	27.5105075836182	26.004638671875
	1.34454539797749	-1.75702985127767	H0YAH0;A0A087X2C4;A0A087X0C9	H0YAH0		PCDH7	1071	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	12	4	4	17.6	7.9	7.9	102.42	0	63.235	1050700000	26	23.3555507659912	23.2321910858154	22.8863048553467	22.5519905090332	21.085428237915	20.5655384063721
	1.63981668964048	1.23494338989258	H7C155;P04049;P04049-2;H7C4S5	H7C155	RAF proto-oncogene serine/threonine-protein kinase	RAF1	1167	Color2 [A=255, R=169, G=169, B=169]	1	4					effector-class 1	14	14	10	37.2	37.2	29	59.741	0	133.15	6291900000	152	23.4717197418213	23.157413482666	23.6715240478516	24.9084815979004	25.0426826477051	24.0543231964111
	0.143577779346068	0.34947395324707	H7C3M7	H7C3M7		FARP2	1178	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	6	2	2	17.6	5	5	51.593	0	22.68	2240700000	42	20.9556159973145	23.6152648925781	23.4571361541748	23.3670635223389	23.2198829650879	22.4894924163818
	2.12548294304134	-0.614639282226563	J3KN01;P55196;P55196-5;Q5TIG5;P55196-6	J3KN01	Afadin	MLLT4	1207	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	114	114	0	60	60	0	207.62	0	323.31	237000000000	2561	30.240930557251	30.6616134643555	30.4897975921631	29.8213157653809	29.8647422790527	29.8623657226563
	0.24534570680232	0.251747131347656	J3QRG6;P42771;P42771-4;K7ES20;K7ENC6;P42771-2;P42772;G3XAG3;P42771-3	J3QRG6	Cyclin-dependent kinase inhibitor 2A	CDKN2A	1252	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	6	6	6	57.2	57.2	57.2	14.968	0	46.336	4084100000	112	23.5945720672607	23.398717880249	24.0520858764648	24.6463088989258	23.5755405426025	23.5787677764893
+	4.30657185350884	-3.12681007385254	O00443;A0A0C4DGF9;O00443-2	O00443	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha	PIK3C2A	1352	Color2 [A=255, R=169, G=169, B=169]	1	4					effector-class 2	12	12	12	9	9	9	190.68	0	15.177	2589000000	38	23.5074863433838	23.1825752258301	23.5791130065918	20.0645790100098	20.4179401397705	20.4062252044678
	0.46926498869553	-0.436943054199219	O14936-3;O14936-4;Q5JS72;O14936-5	O14936-3	Peripheral plasma membrane protein CASK	CASK	1397	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	52	52	1	54.6	54.6	1.8	102.11	0	323.31	48898000000	879	27.6920547485352	27.8101711273193	28.0122261047363	27.721492767334	27.8611221313477	26.6210079193115
	0.612858615135659	-0.278745015462238	O43491;Q6R5J7;E9PN54	O43491	Band 4.1-like protein 2	EPB41L2	1466	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	69	69	0	69.3	69.3	0	112.59	0	323.31	190000000000	1760	29.7512855529785	29.4577350616455	29.7694969177246	29.542667388916	29.5732040405273	29.0264110565186
	1.97231490023422	-1.2411568959554	O43707;O43707-2;F5GXS2;O43707-3;K7EJH8;Q08043;A0A087WSZ2;F6THM6;K7EP19	O43707	Alpha-actinin-4	ACTN4	1474	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	102	102	41	82.8	82.8	35.6	104.85	0	323.31	489000000000	3117	31.5601501464844	31.41286277771	30.98752784729	30.3533172607422	30.227108001709	29.656644821167
	1.30060555234066	-0.976376215616863	O60245;O60245-2	O60245	Protocadherin-7	PCDH7	1495	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	22	22	14	21.4	21.4	12.9	116.07	0	323.31	17296000000	400	26.942907333374	26.929988861084	26.7335033416748	26.296350479126	26.1753520965576	25.2055683135986
	0.321691245411217	-0.290403366088867	O94887;O94887-3;O94887-2;C9JWM9;C9JVQ5;H7C3E4	O94887	FERM, RhoGEF and pleckstrin domain-containing protein 2	FARP2	1625	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	17	17	13	21.9	21.9	16.1	119.89	0	182.37	7551500000	185	25.0905914306641	25.1341819763184	24.964506149292	25.3161010742188	24.9278221130371	24.074146270752
	0.281846951978302	0.948496500651043	O95197-7;O95197-2;O95197;O95197-4	O95197-7	Reticulon-3	RTN3	1642	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	3	3	1	3.4	3.4	2	100.82	0	16.9	2081100000	67	23.0349655151367	19.5408248901367	23.8897609710693	23.2763977050781	23.4405040740967	22.5941390991211
	0.433794968050704	-0.270200093587238	P01889;F6U0H7;Q31610;P30486	P01889	HLA class I histocompatibility antigen, B-7 alpha chain;HLA class I histocompatibility antigen, B-81 alpha chain;HLA class I histocompatibility antigen, B-48 alpha chain	HLA-B	1721	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	18	15	3	57.7	44.8	9.4	40.46	0	125.98	12351000000	217	25.3865337371826	25.7957305908203	26.1607341766357	25.3985538482666	25.799144744873	25.3346996307373
	1.39691009778633	1.66404088338216	Q5JP53;P07437;A6NNZ2;Q9H4B7	Q5JP53	Tubulin beta chain	TUBB	1786	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	35	8	4	68.3	21.4	10.1	47.766	0	323.31	194000000000	513	28.0647106170654	27.4340419769287	29.0323352813721	29.745735168457	29.3686542510986	30.408821105957
+	2.398317849759	1.36961301167806	Q96II5;P10398;P10398-2	Q96II5	Serine/threonine-protein kinase A-Raf	ARAF	1833	Color2 [A=255, R=169, G=169, B=169]	1	4					effector-class 1	12	9	8	22.2	16.9	15.4	67.925	0	68.758	3223700000	96	22.3089981079102	22.4787712097168	22.8182945251465	23.9733371734619	24.1675262451172	23.5740394592285
	1.0217927357062	-0.772003809611004	P17301	P17301	Integrin alpha-2	ITGA2	1925	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	23	23	3	24.8	24.8	4.5	129.29	0	144.47	12256000000	255	26.1444683074951	26.129846572876	25.9481086730957	25.775577545166	25.5096321105957	24.6212024688721
	1.19109568485752	-1.99029541015625	P24666;G5E9R5;P24666-4;F2Z2Q9;P24666-3	P24666	Low molecular weight phosphotyrosine protein phosphatase	ACP1	2005	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	6	6	3	41.1	41.1	19.6	18.042	0	10.893	2902600000	40	24.1304550170898	24.2549381256104	24.2386322021484	23.0954055786133	22.905216217041	20.6525173187256
	0.504022290647134	0.237152099609375	P27635;X1WI28;B8A6G2;A6QRI9	P27635	60S ribosomal protein L10	RPL10	2038	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	19	19	2	61.2	61.2	13.6	24.604	0	125.54	36774000000	428	27.3118991851807	26.9228630065918	26.8570938110352	27.0191383361816	27.2497959136963	27.5343780517578
	0.573209608781802	-0.62306022644043	P30101	P30101	Protein disulfide-isomerase A3	PDIA3	2068	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	20	20	14	44	44	32.5	56.782	0	277.86	8084700000	183	24.9388980865479	25.9592304229736	24.9912261962891	24.0916004180908	24.6209239959717	25.3076496124268
	0.96799808441364	-0.524990717569988	P31946-2	P31946-2	14-3-3 protein beta/alpha;14-3-3 protein beta/alpha, N-terminally processed	YWHAB	2095	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	13	8	1	61.1	47.5	3.7	27.85	0	323.31	7449200000	129	24.7916374206543	25.4553508758545	25.3552131652832	24.6943416595459	24.9220237731934	24.4108638763428
	0.436973434008204	0.702392578125	P35580;P35580-3;P35580-5;P35580-4;E7ERA5	P35580	Myosin-10	MYH10	2125	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	201	172	3	76	69.4	0.7	229	0	323.31	358000000000	3395	29.1196632385254	28.6809349060059	30.9118518829346	30.0835990905762	30.3809242248535	30.3551044464111
	0.297661411990296	0.0882879892985038	P42166	P42166	Lamina-associated polypeptide 2, isoform alpha;Thymopoietin;Thymopentin	TMPO	2185	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	47	47	33	75.4	75.4	54.3	75.491	0	323.31	44374000000	833	27.1039962768555	26.9593639373779	27.3668632507324	27.203498840332	27.259256362915	27.2323322296143
	1.36283906148366	-0.48689079284668	P42167;G5E972;P42167-2;P42167-3;H0YJH7	P42167	Lamina-associated polypeptide 2, isoforms beta/gamma;Thymopoietin;Thymopentin	TMPO	2186	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	26	12	12	60.6	28.4	28.4	50.67	0	91.863	12112000000	176	25.3266315460205	25.4527454376221	25.1378211975098	24.8489532470703	24.5634288787842	25.0441436767578
	0.404849062021113	0.665096282958984	P46013	P46013	Antigen KI-67	MKI67	2218	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	101	101	9	42.7	42.7	5.5	358.69	0	323.31	42271000000	899	26.3930473327637	26.1678314208984	27.3808822631836	26.8402614593506	26.6147041320801	28.482084274292
	0.200881842689224	-0.243420282999672	P46939;P46939-2;P46939-4;Q5T097;P46939-3;A0A0D9SG57;A0A0A0MSM3;Q5JT45;Q5SYY2;Q5T098;Q4G0X0;REV__Q5VTR2	P46939	Utrophin	UTRN	2234	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	137	137	128	45.4	45.4	42.1	394.46	0	323.31	88493000000	1984	28.3452396392822	28.3186378479004	28.7816295623779	28.7611331939697	28.5947704315186	27.3593425750732
	0.729372990564117	0.485070546468098	P58107	P58107	Epiplakin	EPPK1	2397	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	62	62	2	51.3	51.3	0.6	555.61	0	323.31	22765000000	620	25.9825267791748	25.7348480224609	25.9720439910889	26.7001495361328	26.6495189666748	25.7949619293213
	0.789161408325152	0.518314997355144	Q06787-8;Q06787-5;Q06787-9;Q06787-3;Q06787	Q06787-8	Fragile X mental retardation protein 1	FMR1	2619	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	11	10	2	24.2	22.9	3.4	66.245	0	100.86	2497500000	76	23.1910820007324	22.2771644592285	22.9060249328613	23.0439357757568	23.3788833618164	23.5063972473145
	0.720152807281013	0.258781433105469	Q13009;Q13009-2;A0A1B0GW57;H7C079	Q13009	T-lymphoma invasion and metastasis-inducing protein 1	TIAM1	2678	Color2 [A=255, R=169, G=169, B=169]	1	4					effector-class 6	12	12	12	9.6	9.6	9.6	177.51	0	27.546	8382000000	111	25.0034599304199	24.76491355896	24.8423004150391	25.3621215820313	25.1720352172852	24.8528614044189
	0.00810843834873684	-0.0156796773274728	Q13085;Q13085-4;Q13085-2;Q59FY4;A0A0C4DGT1;A0A087WWN5;S4R3S7;A0A087X2F8;A0A087X126;A0A087WYK6;A0A087WYS8	Q13085	Acetyl-CoA carboxylase 1;Biotin carboxylase	ACACA	2688	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	187	187	7	72.8	72.8	3.7	265.55	0	323.31	581000000000	5134	31.0068473815918	31.0697765350342	31.1937808990479	31.6767807006836	31.7382392883301	29.8083457946777
	0.84666986931977	-1.4626833597819	Q13492;Q13492-5;Q13492-2;Q13492-3;Q13492-4;H0YCY1;E9PJT1;E9PKP6;E9PK13;E9PLJ8;E9PI56;E5RK51;E5RHK9;E5RFC6;E5RFU0;E5RIJ5;O60641-3;O60641-4;E5RGY9;E9PDG8;O60641	Q13492	Phosphatidylinositol-binding clathrin assembly protein	PICALM	2733	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	8	8	6	17.2	17.2	14.7	70.754	0	131.37	2032400000	86	22.9593410491943	23.5780773162842	22.9279384613037	22.9237022399902	21.8888149261475	20.2647895812988
	0.928204764860948	-0.873538335164387	Q14247;H0YCD9;H0YEV2	Q14247	Src substrate cortactin	CTTN	2789	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	75	75	7	79.6	79.6	8.7	61.585	0	323.31	258000000000	2163	30.8440093994141	30.9737758636475	29.9964466094971	29.9905071258545	30.099739074707	29.1033706665039
	1.06606119497292	0.726000467936199	Q15154;A6NNN6;Q15154-2;H0YBA1	Q15154	Pericentriolar material 1 protein	PCM1	2862	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	34	34	1	20	20	1.3	228.53	0	323.31	11713000000	336	24.4604530334473	24.7162303924561	24.9010410308838	25.6275901794434	25.7890510559082	24.8390846252441
	0.871802123646673	-1.09754308064779	Q2M2I8;Q2M2I8-2;E9PG46	Q2M2I8	AP2-associated protein kinase 1	AAK1	2945	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	6	6	6	10.3	10.3	10.3	103.88	0	64.125	1640800000	48	22.5089130401611	22.6802234649658	23.0939083099365	22.1404914855957	22.3017883300781	20.5481357574463
	1.33585744185019	0.76021448771159	Q32MZ4-3;Q32MZ4-2;Q32MZ4;C9JTC6	Q32MZ4-3	Leucine-rich repeat flightless-interacting protein 1	LRRFIP1	2952	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	18	18	15	34.2	34.2	27.5	82.688	0	323.31	7454500000	191	23.8135261535645	24.1425037384033	24.4801902770996	24.8482837677002	25.2490539550781	24.6195259094238
	0.986828890368729	-0.454376220703125	Q5SYE7-2;Q5SYE7;E9PAK2	Q5SYE7-2	NHS-like protein 1	NHSL1	3027	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	16	16	15	15.1	15.1	14	170.47	0	323.31	6439100000	196	25.084888458252	25.1559181213379	24.9620361328125	24.6988525390625	24.9235210418701	24.2173404693604
	0.684419677405405	0.42997932434082	Q60FE5;A0A087WWY3	Q60FE5		FLNA	3077	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	203	203	2	71.6	71.6	0.6	278.22	0	323.31	939000000000	6134	31.1319160461426	31.1530952453613	31.6770324707031	31.9188690185547	32.0248222351074	31.3082904815674
	0.669393223354228	0.183120727539063	Q7Z460	Q7Z460	CLIP-associating protein 1	CLASP1	3212	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	24	24	1	21.5	21.5	1.4	169.45	0	151.34	4891500000	157	23.8857650756836	23.8400936126709	24.0493469238281	24.3024311065674	24.0872364044189	23.9349002838135
	0.301716108544543	0.757767995198567	Q7Z7K6;Q7Z7K6-2	Q7Z7K6	Centromere protein V	CENPV	3231	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	7	7	1	37.8	37.8	8.7	29.946	0	122.14	2200000000	46	22.6818103790283	21.4314517974854	22.9354400634766	21.8659725189209	22.5775470733643	24.8784866333008
	1.49449216115718	-0.880731582641602	S4R3V8;Q86X29-6;Q86X29-5;Q86X29-4;Q86X29;Q86X29-2;M0R1W9;M0QZL9	S4R3V8	Lipolysis-stimulated lipoprotein receptor	LSR	3268	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	30	30	2	46.4	46.4	4.3	66.175	0	323.31	94544000000	876	29.2778167724609	29.4053344726563	29.2436351776123	28.5762901306152	28.8008842468262	27.9074172973633
	0.876659767898115	-0.712285995483398	Q8NC51;Q8NC51-3	Q8NC51	Plasminogen activator inhibitor 1 RNA-binding protein	SERBP1	3385	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	18	18	1	46.8	46.8	3.7	44.965	0	323.31	19170000000	288	26.5761451721191	26.6469135284424	25.984375	25.4294681549072	25.3245735168457	26.3165340423584
	1.71958779497435	-1.04835446675618	Q96L92-3;Q96L92;A0A0C4DFU6;Q96L92-2;H7C603;C9JSM2;O60759-2;O60759	Q96L92-3	Sorting nexin-27	SNX27	3671	Color2 [A=255, R=169, G=169, B=169]	1	4					effector-class 6	11	11	11	31.4	31.4	31.4	59.81	0	19.53	3109800000	105	23.9353504180908	24.099889755249	23.881290435791	22.9091968536377	23.3947982788086	22.467472076416
	0.209426670835207	-0.0948009490966797	Q96P48-3;Q96P48;E7EU13;Q96P48-7;Q96P48-2;Q96P48-4;Q96P48-1;A0A0A0MSJ2;Q96P48-5;F5GWN4;F8WBT0;H0YGD1;F5GWQ2	Q96P48-3	Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1	ARAP1	3686	Color2 [A=255, R=169, G=169, B=169]	1	4					effector-class 7	9	9	9	8.5	8.5	8.5	160.99	0	13.514	2775300000	51	23.5056705474854	23.3446216583252	23.7867603302002	23.4872627258301	23.635555267334	23.2298316955566
	0.68253973857074	-0.367899576822918	Q9BZL4-3;Q9BZL4-4;K7EL81;Q9BZL4-5	Q9BZL4-3	Protein phosphatase 1 regulatory subunit 12C	PPP1R12C	3867	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	17	17	1	28.3	28.3	1.8	84.681	0	112.11	2910200000	78	23.4171237945557	23.25364112854	23.4307136535645	23.0515556335449	23.3835048675537	22.5627193450928
	1.55209999279757	-1.01454671223958	Q9UJU6-2;B4DDD6;Q9UJU6-6;Q9UJU6-4	Q9UJU6-2	Drebrin-like protein	DBNL	4238	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	26	26	0	64.5	64.5	0	48.294	0	323.31	41094000000	493	27.9500465393066	27.9264316558838	27.4700298309326	26.9997024536133	27.0494709014893	26.2536945343018
+	2.27302516031094	-1.09056854248047	Q9UQB8-2;Q9UQB8;Q9UQB8-3;Q9UQB8-5;Q9UQB8-4;Q9UQB8-6;I3L3C6;I3L3C5	Q9UQB8-2	Brain-specific angiogenesis inhibitor 1-associated protein 2	BAIAP2	4312	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	32	32	2	65.4	65.4	5.1	59.013	0	323.31	27681000000	554	27.6451263427734	27.6697292327881	27.1957302093506	26.4984588623047	26.5734901428223	26.1669311523438
	1.59657495686583	-0.559619267781574	Q9Y2J2-2;Q9Y2J2;A0A0A0MRA8;A8K968;A0A0A0MSA4;Q9Y2J2-3;A0A1B0GTF8;A0A0J9YY18;A0A0J9YW31;A0A0J9YW26;J3KT37;A0A0J9YWE1;A0A0J9YWS4;A0A0J9YWN0;J3QS83;J3QS55;J3QR33;J3KS70;J3QKK4;J3KRD1;J3QKY2;J3QRQ6;J3QLU5	Q9Y2J2-2	Band 4.1-like protein 3;Band 4.1-like protein 3, N-terminally processed	EPB41L3	4342	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	57	51	5	69.8	67.3	6.4	96.513	0	323.31	117000000000	1445	29.0458831787109	29.0470542907715	29.2334537506104	28.7821311950684	28.5913143157959	28.2740879058838
	0.051816249978344	-0.0392424265543596	Q9Y4G8;H0Y8N8;H0Y8H7	Q9Y4G8	Rap guanine nucleotide exchange factor 2	RAPGEF2	4394	Color2 [A=255, R=169, G=169, B=169]	1	4					effector-class 9	13	12	12	14.9	14.1	14.1	167.41	0	33.689	1809400000	89	22.915994644165	23.0071182250977	23.005542755127	23.3465156555176	23.0060749053955	22.4583377838135
